district,mandal,season,crop,records,total_normal_area,total_actual_area,average_normal_area,average_actual_area,cultivation_share
Rangareddy,Kondurg,Kharif,Tomato,1,84.0,28.0,84.0,28.0,0.0010862396710245568
Rangareddy,Kondurg,Kharif,Turmeric,3,70.0,13.0,23.333333333333332,4.333333333333333,0.0005043255615471157
Rangareddy,Kondurg,Kharif,Bajra,3,1.0,3.0,0.3333333333333333,1.0,0.00011638282189548823
Rangareddy,Kondurg,Kharif,Horse Gram,3,53.0,2.0,17.666666666666668,0.6666666666666666,7.758854793032548e-05
Rangareddy,Kondurg,Kharif,Anumulu,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Castor,3,32.0,0.0,10.666666666666666,0.0,0.0
Rangareddy,Kondurg,Kharif,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Green Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Groundnut,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Korra,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Mesta,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Onion,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Potato,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Safflower,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Sesamum,3,38.0,0.0,12.666666666666666,0.0,0.0
Rangareddy,Kondurg,Kharif,Soya bean,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Soyabean,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Sunflower,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Kharif,Tobacco,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Rabi,Paddy,3,1707.0,1009.0,569.0,336.3333333333333,0.6045536249251049
Rangareddy,Kondurg,Rabi,Bengal Gram,3,381.0,458.0,127.0,152.66666666666666,0.274415817855003
Rangareddy,Kondurg,Rabi,Maize,3,672.0,142.0,224.0,47.333333333333336,0.08508088675853805
Rangareddy,Kondurg,Rabi,Jowar,3,48.0,22.0,16.0,7.333333333333333,0.013181545835829839
Rangareddy,Kondurg,Rabi,Groundnut,3,212.0,11.0,70.66666666666667,3.6666666666666665,0.006590772917914919
Rangareddy,Kondurg,Rabi,Onion,3,111.0,11.0,37.0,3.6666666666666665,0.006590772917914919
Rangareddy,Kondurg,Rabi,Sunflower,3,27.0,5.0,9.0,1.6666666666666667,0.0029958058717795086
Rangareddy,Kondurg,Rabi,Horse Gram,3,3.0,4.0,1.0,1.3333333333333333,0.002396644697423607
Rangareddy,Kondurg,Rabi,Bajra,3,2.0,3.0,0.6666666666666666,1.0,0.0017974835230677051
Rangareddy,Kondurg,Rabi,Sesamum,3,0.0,2.0,0.0,0.6666666666666666,0.0011983223487118035
Rangareddy,Kondurg,Rabi,Green Gram,3,0.0,1.0,0.0,0.3333333333333333,0.0005991611743559018
Rangareddy,Kondurg,Rabi,Ragi,3,0.0,1.0,0.0,0.3333333333333333,0.0005991611743559018
Rangareddy,Kondurg,Rabi,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Rabi,Chillies,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Rabi,Coriander,3,2.0,0.0,0.6666666666666666,0.0,0.0
Rangareddy,Kondurg,Rabi,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Rabi,Potato,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Rabi,Red Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Rabi,Red chillies,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Rabi,Safflower,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Rabi,Tobacco,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kondurg,Rabi,Wheat,3,7.0,0.0,2.3333333333333335,0.0,0.0
Rangareddy,Kothur,Kharif,Maize,3,11997.0,7251.0,3999.0,2417.0,0.6400388383793804
Rangareddy,Kothur,Kharif,Cotton,3,5449.0,2347.0,1816.3333333333333,782.3333333333334,0.20716744637655574
Rangareddy,Kothur,Kharif,Jowar,3,317.0,736.0,105.66666666666667,245.33333333333334,0.0649660164180422
Rangareddy,Kothur,Kharif,Paddy,3,1120.0,525.0,373.3333333333333,175.0,0.046341248124282815
Rangareddy,Kothur,Kharif,Red Gram,3,855.0,358.0,285.0,119.33333333333333,0.03160031776855857
Rangareddy,Kothur,Kharif,Tomato,1,106.0,80.0,106.0,80.0,0.007061523523700239
Rangareddy,Kothur,Kharif,Chillies,3,0.0,25.0,0.0,8.333333333333334,0.0022067261011563246
Rangareddy,Kothur,Kharif,Horse Gram,3,99.0,5.0,33.0,1.6666666666666667,0.0004413452202312649
Rangareddy,Kothur,Kharif,Sesamum,3,12.0,2.0,4.0,0.6666666666666666,0.00017653808809250596
Rangareddy,Kothur,Kharif,Anumulu,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Bajra,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Castor,3,47.0,0.0,15.666666666666666,0.0,0.0
Rangareddy,Kothur,Kharif,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Green Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Groundnut,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Korra,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Mesta,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Onion,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Potato,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Ragi,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Safflower,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Soya bean,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Soyabean,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Sugarcane,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Sunflower,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Tobacco,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Kharif,Turmeric,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Paddy,3,582.0,434.0,194.0,144.66666666666666,0.5411471321695761
Rangareddy,Kothur,Rabi,Bengal Gram,3,140.0,284.0,46.666666666666664,94.66666666666667,0.3541147132169576
Rangareddy,Kothur,Rabi,Maize,3,330.0,58.0,110.0,19.333333333333332,0.07231920199501247
Rangareddy,Kothur,Rabi,Onion,3,40.0,12.0,13.333333333333334,4.0,0.014962593516209476
Rangareddy,Kothur,Rabi,Sunflower,3,52.0,9.0,17.333333333333332,3.0,0.011221945137157107
Rangareddy,Kothur,Rabi,Jowar,3,3.0,2.0,1.0,0.6666666666666666,0.0024937655860349127
Rangareddy,Kothur,Rabi,Wheat,3,6.0,2.0,2.0,0.6666666666666666,0.0024937655860349127
Rangareddy,Kothur,Rabi,Horse Gram,3,7.0,1.0,2.3333333333333335,0.3333333333333333,0.0012468827930174563
Rangareddy,Kothur,Rabi,Bajra,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Chillies,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Coriander,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Green Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Groundnut,3,16.0,0.0,5.333333333333333,0.0,0.0
Rangareddy,Kothur,Rabi,Potato,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Ragi,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Red Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Red chillies,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Safflower,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Sesamum,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kothur,Rabi,Tobacco,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacharla,Rabi,Groundnut,2,2197.0,905.0,1098.5,452.5,0.34176737160120846
Rangareddy,Kulkacharla,Rabi,Paddy,2,2612.0,797.0,1306.0,398.5,0.3009818731117825
Rangareddy,Kulkacharla,Rabi,Non-food crops,2,1291.7142857142858,685.0,645.8571428571429,342.5,0.25868580060422963
Rangareddy,Kulkacharla,Rabi,Total foodgrains,1,1518.0,94.0,1518.0,94.0,0.035498489425981876
Rangareddy,Kulkacharla,Rabi,Onion,2,49.0,43.0,24.5,21.5,0.01623867069486405
Rangareddy,Kulkacharla,Rabi,Maize,2,96.0,42.0,48.0,21.0,0.015861027190332326
Rangareddy,Kulkacharla,Rabi,Jowar,2,19.0,40.0,9.5,20.0,0.015105740181268883
Rangareddy,Kulkacharla,Rabi,Cow Gram,2,68.0,34.0,34.0,17.0,0.01283987915407855
Rangareddy,Kulkacharla,Rabi,Ragi,2,52.0,8.0,26.0,4.0,0.0030211480362537764
Rangareddy,Kulkacharla,Rabi,Bengal Gram,2,1.0,0.0,0.5,0.0,0.0
Rangareddy,Kulkacharla,Rabi,Chillies,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacharla,Rabi,Horse Gram,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacharla,Rabi,Potato,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacharla,Rabi,Red Gram,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacharla,Rabi,Safflower,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacharla,Rabi,Sugarcane,2,13.0,0.0,6.5,0.0,0.0
Rangareddy,Kulkacharla,Rabi,Sunflower,2,4.0,0.0,2.0,0.0,0.0
Rangareddy,Kulkacharla,Rabi,Wheat,2,2.0,0.0,1.0,0.0,0.0
Rangareddy,Kulkacherla,Kharif,Maize,1,2721.0,4341.0,2721.0,4341.0,0.6356714013764826
Rangareddy,Kulkacherla,Kharif,Paddy,1,1874.0,877.0,1874.0,877.0,0.12842290232830575
Rangareddy,Kulkacherla,Kharif,Red Gram,1,699.0,619.0,699.0,619.0,0.09064284668326256
Rangareddy,Kulkacherla,Kharif,Jowar,1,796.0,489.0,796.0,489.0,0.07160638453653537
Rangareddy,Kulkacherla,Kharif,Cotton,1,414.0,422.0,414.0,422.0,0.06179528481476058
Rangareddy,Kulkacherla,Kharif,Green Gram,1,22.0,30.0,22.0,30.0,0.004393029726167814
Rangareddy,Kulkacherla,Kharif,Ragi,1,195.0,26.0,195.0,26.0,0.0038072924293454384
Rangareddy,Kulkacherla,Kharif,Cow Gram,1,41.0,15.0,41.0,15.0,0.002196514863083907
Rangareddy,Kulkacherla,Kharif,Horse Gram,1,10.0,8.0,10.0,8.0,0.0011714745936447504
Rangareddy,Kulkacherla,Kharif,Turmeric,1,117.0,2.0,117.0,2.0,0.0002928686484111876
Rangareddy,Kulkacherla,Kharif,Bajra,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacherla,Kharif,Black Gram,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacherla,Kharif,Castor,1,1.0,0.0,1.0,0.0,0.0
Rangareddy,Kulkacherla,Kharif,Chillies,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacherla,Kharif,Groundnut,1,1.0,0.0,1.0,0.0,0.0
Rangareddy,Kulkacherla,Kharif,Onion,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacherla,Kharif,Potato,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacherla,Kharif,Sesamum,1,13.0,0.0,13.0,0.0,0.0
Rangareddy,Kulkacherla,Kharif,Soyabean,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Kulkacherla,Kharif,Sugarcane,1,6.0,0.0,6.0,0.0,0.0
Rangareddy,Kulkacherla,Kharif,Sunflower,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Cotton,3,40985.0,53408.0,13661.666666666666,17802.666666666668,0.954327782145665
Rangareddy,Madgul,Kharif,Paddy,3,1366.0,923.0,455.3333333333333,307.6666666666667,0.016492745336287612
Rangareddy,Madgul,Kharif,Red Gram,3,355.0,556.0,118.33333333333333,185.33333333333334,0.00993495818740619
Rangareddy,Madgul,Kharif,Jowar,3,425.0,418.0,141.66666666666666,139.33333333333334,0.007469087270388107
Rangareddy,Madgul,Kharif,Maize,3,366.0,368.0,122.0,122.66666666666667,0.006575655778714888
Rangareddy,Madgul,Kharif,Green Gram,3,51.0,181.0,17.0,60.333333333333336,0.003234221999857051
Rangareddy,Madgul,Kharif,Chillies,3,54.0,74.0,18.0,24.666666666666668,0.0013222786076763633
Rangareddy,Madgul,Kharif,Tomato,1,90.0,15.0,90.0,15.0,0.00026802944750196553
Rangareddy,Madgul,Kharif,Castor,3,148.0,12.0,49.333333333333336,4.0,0.00021442355800157243
Rangareddy,Madgul,Kharif,Horse Gram,3,2.0,5.0,0.6666666666666666,1.6666666666666667,8.934314916732185e-05
Rangareddy,Madgul,Kharif,Bajra,3,100.0,4.0,33.333333333333336,1.3333333333333333,7.147451933385748e-05
Rangareddy,Madgul,Kharif,Anumulu,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Groundnut,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Korra,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Mesta,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Onion,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Potato,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Ragi,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Safflower,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Sesamum,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Soya bean,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Soyabean,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Sugarcane,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Sunflower,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Tobacco,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Kharif,Turmeric,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Paddy,3,1302.0,274.0,434.0,91.33333333333333,0.48928571428571427
Rangareddy,Madgul,Rabi,Groundnut,3,353.0,180.0,117.66666666666667,60.0,0.32142857142857145
Rangareddy,Madgul,Rabi,Maize,3,38.0,39.0,12.666666666666666,13.0,0.06964285714285715
Rangareddy,Madgul,Rabi,Sunflower,3,42.0,29.0,14.0,9.666666666666666,0.05178571428571429
Rangareddy,Madgul,Rabi,Horse Gram,3,20.0,12.0,6.666666666666667,4.0,0.02142857142857143
Rangareddy,Madgul,Rabi,Jowar,3,7.0,11.0,2.3333333333333335,3.6666666666666665,0.019642857142857142
Rangareddy,Madgul,Rabi,Chillies,2,16.0,8.0,8.0,4.0,0.014285714285714285
Rangareddy,Madgul,Rabi,Bengal Gram,3,6.0,7.0,2.0,2.3333333333333335,0.0125
Rangareddy,Madgul,Rabi,Bajra,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Coriander,3,6.0,0.0,2.0,0.0,0.0
Rangareddy,Madgul,Rabi,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Green Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Onion,3,4.0,0.0,1.3333333333333333,0.0,0.0
Rangareddy,Madgul,Rabi,Potato,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Ragi,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Red Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Red chillies,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Safflower,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Sesamum,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Tobacco,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Madgul,Rabi,Wheat,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Maize,5,9261.0,12011.0,1852.2,2402.2,0.5519253745060196
Rangareddy,Maheshwaram,Kharif,Cotton,5,2729.0,3929.0,545.8,785.8,0.18054406764084183
Rangareddy,Maheshwaram,Kharif,Paddy,5,5310.0,3771.0,1062.0,754.2,0.17328370554177006
Rangareddy,Maheshwaram,Kharif,Red Gram,5,1234.0,977.0,246.8,195.4,0.04489477070122232
Rangareddy,Maheshwaram,Kharif,Jowar,5,811.0,531.0,162.2,106.2,0.024400330851943756
Rangareddy,Maheshwaram,Kharif,Tomato,1,265.0,227.0,265.0,227.0,0.010431026560058818
Rangareddy,Maheshwaram,Kharif,Chillies,5,86.0,92.0,17.2,18.4,0.0042275526146493886
Rangareddy,Maheshwaram,Kharif,Black Gram,5,19.0,59.0,3.8,11.8,0.002711147872438195
Rangareddy,Maheshwaram,Kharif,Onion,5,64.0,55.0,12.8,11.0,0.0025273412370186562
Rangareddy,Maheshwaram,Kharif,Castor,5,160.0,53.0,32.0,10.6,0.002435437919308887
Rangareddy,Maheshwaram,Kharif,Green Gram,5,13.0,42.0,2.6,8.4,0.0019299696719051558
Rangareddy,Maheshwaram,Kharif,Soyabean,4,1.0,11.0,0.25,2.75,0.0005054682474037313
Rangareddy,Maheshwaram,Kharif,Soya bean,1,1.0,4.0,1.0,4.0,0.00018380663541953864
Rangareddy,Maheshwaram,Kharif,Anumulu,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Bajra,5,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Cow Gram,5,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Groundnut,4,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Horse Gram,5,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Korra,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Mesta,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Potato,4,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Ragi,5,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Safflower,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Sesamum,5,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Sugarcane,5,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Sunflower,4,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Tobacco,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Kharif,Turmeric,5,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Paddy,2,866.0,241.0,433.0,120.5,0.5239130434782608
Rangareddy,Maheshwaram,Rabi,Bengal Gram,2,151.0,124.0,75.5,62.0,0.26956521739130435
Rangareddy,Maheshwaram,Rabi,Maize,2,185.0,56.0,92.5,28.0,0.12173913043478261
Rangareddy,Maheshwaram,Rabi,Onion,2,47.0,18.0,23.5,9.0,0.0391304347826087
Rangareddy,Maheshwaram,Rabi,Chillies,2,46.0,12.0,23.0,6.0,0.02608695652173913
Rangareddy,Maheshwaram,Rabi,Jowar,2,21.0,7.0,10.5,3.5,0.015217391304347827
Rangareddy,Maheshwaram,Rabi,Horse Gram,2,14.0,2.0,7.0,1.0,0.004347826086956522
Rangareddy,Maheshwaram,Rabi,Bajra,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Black Gram,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Coriander,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Cow Gram,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Green Gram,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Groundnut,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Potato,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Ragi,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Red Gram,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Safflower,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Sesamum,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Sunflower,2,1.0,0.0,0.5,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Tobacco,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheshwaram,Rabi,Wheat,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Paddy,3,1970.0,846.0,656.6666666666666,282.0,0.35756551141166526
Rangareddy,Maheswaram,Rabi,Non-food crops,2,358.0,514.0,179.0,257.0,0.2172442941673711
Rangareddy,Maheswaram,Rabi,Maize,3,304.0,335.0,101.33333333333333,111.66666666666667,0.14158918005071852
Rangareddy,Maheswaram,Rabi,Bengal Gram,3,176.0,254.0,58.666666666666664,84.66666666666667,0.1073541842772612
Rangareddy,Maheswaram,Rabi,Total foodgrains,1,913.0,232.0,913.0,232.0,0.09805579036348266
Rangareddy,Maheswaram,Rabi,Onion,3,49.0,87.0,16.333333333333332,29.0,0.036770921386306
Rangareddy,Maheswaram,Rabi,Chillies,2,35.0,67.0,17.5,33.5,0.0283178360101437
Rangareddy,Maheswaram,Rabi,Horse Gram,3,38.0,16.0,12.666666666666666,5.333333333333333,0.006762468300929839
Rangareddy,Maheswaram,Rabi,Jowar,3,45.0,9.0,15.0,3.0,0.0038038884192730348
Rangareddy,Maheswaram,Rabi,Red chillies,1,23.0,6.0,23.0,6.0,0.00253592561284869
Rangareddy,Maheswaram,Rabi,Bajra,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Black Gram,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Coriander,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Green Gram,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Groundnut,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Potato,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Ragi,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Red Gram,2,4.0,0.0,2.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Safflower,3,2.0,0.0,0.6666666666666666,0.0,0.0
Rangareddy,Maheswaram,Rabi,Sesamum,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Sugarcane,2,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Sunflower,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Tobacco,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Maheswaram,Rabi,Wheat,3,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Paddy,1,19.0,17.0,19.0,17.0,0.8947368421052632
Rangareddy,Malkajgiri,Kharif,Maize,1,1.0,1.0,1.0,1.0,0.05263157894736842
Rangareddy,Malkajgiri,Kharif,Onion,1,0.0,1.0,0.0,1.0,0.05263157894736842
Rangareddy,Malkajgiri,Kharif,Bajra,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Black Gram,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Castor,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Chillies,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Cotton,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Cow Gram,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Green Gram,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Groundnut,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Horse Gram,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Jowar,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Potato,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Ragi,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Red Gram,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Sesamum,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Soyabean,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Sugarcane,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Sunflower,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Kharif,Turmeric,1,0.0,0.0,0.0,0.0,0.0
Rangareddy,Malkajgiri,Rabi,Paddy,2,23.0,17.0,11.5,8.5,0.7727272727272727
Rangareddy,Malkajgiri,Rabi,Non-food crops,2,6.428571428571429,3.0,3.2142857142857144,1.5,0.13636363636363635
Rangareddy,Malkajgiri,Rabi,Jowar,2,0.0,1.0,0.0,0.5,0.045454545454545456
Rangareddy,Malkajgiri,Rabi,Total foodgrains,1,12.0,1.0,12.0,1.0,0.045454545454545456
Rangareddy,Malkajgiri,Rabi,Bengal Gram,2,0.0,0.0,0.0,0.0,0.0
